seq,old_address,alias,new_town,block,house,source_doc,source_page,confidence,note
653,大字光吉1715番地の27,光吉台14組223-1号,光吉台一丁目,21,3,mitsuyoshidai.xlsx,,high,
654,大字光吉1715番地の28,光吉台14組222号,光吉台一丁目,21,4,mitsuyoshidai.xlsx,,high,
655,大字光吉1715番地の29,光吉台14組221号,光吉台一丁目,21,5,mitsuyoshidai.xlsx,,high,
656,大字光吉1715番地の30,光吉台14組220号 ﾘﾍﾞﾙﾃﾞ光吉101,光吉台一丁目,21,6,mitsuyoshidai.xlsx,,high,
657,大字光吉1715番地の30,光吉台14組220号 ﾘﾍﾞﾙﾃﾞ光吉102,光吉台一丁目,21,6,mitsuyoshidai.xlsx,,high,
658,大字光吉1715番地の30,光吉台14組220号 ﾘﾍﾞﾙﾃﾞ光吉201,光吉台一丁目,21,6,mitsuyoshidai.xlsx,,high,
659,大字光吉1715番地の30,光吉台14組220号 ﾘﾍﾞﾙﾃﾞ光吉202,光吉台一丁目,21,6,mitsuyoshidai.xlsx,,high,
660,大字光吉1715番地の34,光吉台14組226号,光吉台一丁目,21,12,mitsuyoshidai.xlsx,,high,
661,大字光吉1715番地の36,光吉台4組235号,光吉台一丁目,20,12,mitsuyoshidai.xlsx,,high,
662,大字光吉1715番地の37,光吉台4組234号,光吉台一丁目,20,13,mitsuyoshidai.xlsx,,high,
663,大字光吉1715番地の41,光吉台14組223-2号,光吉台一丁目,21,2,mitsuyoshidai.xlsx,,high,
664,大字光吉1719番地の1,光吉台14組H15号,光吉台一丁目,21,10,mitsuyoshidai.xlsx,,high,
665,大字光吉1728番地の1,光吉台13組H14号,光吉台一丁目,22,3,mitsuyoshidai.xlsx,,high,
666,大字光吉1729番地の1,光吉台13組H12号 ｺﾝﾌｫｰﾄT101,光吉台一丁目,22,11,mitsuyoshidai.xlsx,,high,
667,大字光吉1729番地の1,光吉台13組H12号 ｺﾝﾌｫｰﾄT102,光吉台一丁目,22,11,mitsuyoshidai.xlsx,,high,
668,大字光吉1729番地の1,光吉台13組H12号 ｺﾝﾌｫｰﾄT201,光吉台一丁目,22,11,mitsuyoshidai.xlsx,,high,
669,大字光吉1729番地の1,光吉台13組H12号 ｺﾝﾌｫｰﾄT202,光吉台一丁目,22,11,mitsuyoshidai.xlsx,,high,
670,大字光吉1732番地の4,光吉台12組H9号,光吉台一丁目,23,8,mitsuyoshidai.xlsx,,high,
671,大字光吉1732番地の5,光吉台13組H11号,光吉台一丁目,23,6,mitsuyoshidai.xlsx,,high,
672,大字光吉1737番地の1,光吉台16組181号,光吉台一丁目,25,8,mitsuyoshidai.xlsx,,high,
673,大字光吉1737番地の10,光吉台13組214号,光吉台一丁目,22,8,mitsuyoshidai.xlsx,,high,
674,大字光吉1737番地の12,光吉台13組242号,光吉台一丁目,20,1,mitsuyoshidai.xlsx,,high,
675,大字光吉1737番地の13,光吉台13組241号,光吉台一丁目,20,2,mitsuyoshidai.xlsx,,high,
676,大字光吉1737番地の14,,光吉台一丁目,20,3,mitsuyoshidai.xlsx,,high,
677,大字光吉1737番地の23,光吉台16組182号,光吉台一丁目,25,7,mitsuyoshidai.xlsx,,high,
678,大字光吉1737番地の24,光吉台12組193号,光吉台一丁目,24,9,mitsuyoshidai.xlsx,,high,
679,大字光吉1737番地の25,光吉台12組192号,光吉台一丁目,24,10,mitsuyoshidai.xlsx,,high,
680,大字光吉1737番地の26,光吉台12組195号,光吉台一丁目,24,7,mitsuyoshidai.xlsx,,high,
681,大字光吉1737番地の27,光吉台12組194号,光吉台一丁目,24,8,mitsuyoshidai.xlsx,,high,
682,大字光吉1737番地の28,光吉台15組256号,光吉台一丁目,27,1,mitsuyoshidai.xlsx,,high,
683,大字光吉1737番地の29,光吉台15組257号,光吉台一丁目,27,11,mitsuyoshidai.xlsx,,high,
684,大字光吉1737番地の30,光吉台15組258-2号,光吉台一丁目,27,9,mitsuyoshidai.xlsx,,high,
685,大字光吉1737番地の31,光吉台15組252号,光吉台一丁目,27,5,mitsuyoshidai.xlsx,,high,
686,大字光吉1737番地の32,光吉台15組253号,光吉台一丁目,27,4,mitsuyoshidai.xlsx,,high,
687,大字光吉1737番地の33,光吉台15組254号,光吉台一丁目,27,3,mitsuyoshidai.xlsx,,high,
688,大字光吉1737番地の34,光吉台15組255号,光吉台一丁目,27,2,mitsuyoshidai.xlsx,,high,
689,大字光吉1737番地の35,光吉台15組250号,光吉台一丁目,28,6,mitsuyoshidai.xlsx,,high,
690,大字光吉1737番地の36,光吉台15組249号,光吉台一丁目,28,7,mitsuyoshidai.xlsx,,high,
691,大字光吉1737番地の37,光吉台15組248号,光吉台一丁目,28,8,mitsuyoshidai.xlsx,,high,
692,大字光吉1737番地の38,光吉台15組247号,光吉台一丁目,28,1,mitsuyoshidai.xlsx,,high,
693,大字光吉1737番地の39,光吉台15組246号,光吉台一丁目,28,2,mitsuyoshidai.xlsx,,high,
694,大字光吉1737番地の40,光吉台15組245号,光吉台一丁目,28,3,mitsuyoshidai.xlsx,,high,
695,大字光吉1737番地の41,光吉台15組244号,光吉台一丁目,28,4,mitsuyoshidai.xlsx,,high,
696,大字光吉1737番地の42,光吉台15組243号,光吉台一丁目,28,5,mitsuyoshidai.xlsx,,high,
697,大字光吉1737番地の50,光吉台15組258-1号,光吉台一丁目,27,10,mitsuyoshidai.xlsx,,high,
698,大字光吉1737番地の7,光吉台12組205号,光吉台一丁目,23,9,mitsuyoshidai.xlsx,,high,
699,大字光吉1737番地の9,光吉台13組213号,光吉台一丁目,22,9,mitsuyoshidai.xlsx,,high,
700,大字光吉1749番地の1,光吉台16組H19号2,光吉台一丁目,26,12,mitsuyoshidai.xlsx,,high,
701,大字光吉1749番地の4,光吉台16組H18号2,光吉台一丁目,26,14,mitsuyoshidai.xlsx,,high,
702,大字光吉1749番地の5,光吉台16組H17号,光吉台一丁目,26,2,mitsuyoshidai.xlsx,,high,
703,大字光吉1749番地の6,光吉台16組H16号,光吉台一丁目,26,3,mitsuyoshidai.xlsx,,high,
704,大字光吉1749番地の7,光吉台16組H19号1,光吉台一丁目,26,13,mitsuyoshidai.xlsx,,high,
705,大字光吉1749番地の8,光吉台16組H18号1,光吉台一丁目,26,1,mitsuyoshidai.xlsx,,high,
706,大字光吉1751番地の1,光吉台17組H27号 Hills Ray101,光吉台二丁目,15,10,mitsuyoshidai.xlsx,,high,
707,大字光吉1751番地の1,光吉台17組H27号 Hills Ray102,光吉台二丁目,15,10,mitsuyoshidai.xlsx,,high,
708,大字光吉1751番地の1,光吉台17組H27号 Hills Ray103,光吉台二丁目,15,10,mitsuyoshidai.xlsx,,high,
709,大字光吉1751番地の1,光吉台17組H27号 Hills Ray104,光吉台二丁目,15,10,mitsuyoshidai.xlsx,,high,
710,大字光吉1751番地の1,光吉台17組H27号 Hills Ray105,光吉台二丁目,15,10,mitsuyoshidai.xlsx,,high,
711,大字光吉1751番地の1,光吉台17組H27号 Hills Ray201,光吉台二丁目,15,10,mitsuyoshidai.xlsx,,high,
