seq,old_address,alias,new_town,block,house,source_doc,source_page,confidence,note
60,大字宮崎1451番地の61,寒田わかば台54号,寒田わかば台,9,4,soudawakabadai.pdf,,high,
61,大字宮崎1451番地の64,寒田わかば台55号,寒田わかば台,8,9,soudawakabadai.pdf,,high,
62,大字宮崎1451番地の65,寒田わかば台56号,寒田わかば台,8,10,soudawakabadai.pdf,,high,
63,大字宮崎1451番地の66,寒田わかば台57号,寒田わかば台,8,11,soudawakabadai.pdf,,high,
64,大字宮崎1451番地の67,寒田わかば台58号,寒田わかば台,8,12,soudawakabadai.pdf,,high,
65,大字宮崎1451番地の68,寒田わかば台59号,寒田わかば台,8,13,soudawakabadai.pdf,,high,
66,大字宮崎1451番地の69,寒田わかば台60号,寒田わかば台,8,14,soudawakabadai.pdf,,high,
67,大字宮崎1451番地の70,寒田わかば台61号,寒田わかば台,8,1,soudawakabadai.pdf,,high,
68,大字宮崎1451番地の71,寒田わかば台62号,寒田わかば台,8,8,soudawakabadai.pdf,,high,
69,大字宮崎1451番地の72,寒田わかば台63号,寒田わかば台,8,7,soudawakabadai.pdf,,high,
70,大字宮崎1451番地の73,寒田わかば台64号,寒田わかば台,8,6,soudawakabadai.pdf,,high,
71,大字宮崎1451番地の74,寒田わかば台65号,寒田わかば台,8,5,soudawakabadai.pdf,,high,
72,大字宮崎1451番地の75,寒田わかば台66号,寒田わかば台,8,4,soudawakabadai.pdf,,high,
73,大字宮崎1451番地の76,寒田わかば台67号,寒田わかば台,8,3,soudawakabadai.pdf,,high,
74,大字宮崎1451番地の77,寒田わかば台68号,寒田わかば台,8,2,soudawakabadai.pdf,,high,
75,大字宮崎1451番地の78,寒田わかば台69号,寒田わかば台,10,8,soudawakabadai.pdf,,high,
76,大字宮崎1451番地の79,寒田わかば台70号,寒田わかば台,10,9,soudawakabadai.pdf,,high,
77,大字宮崎1451番地の80,寒田わかば台71号,寒田わかば台,10,10,soudawakabadai.pdf,,high,
78,大字宮崎1451番地の81,寒田わかば台72号,寒田わかば台,10,11,soudawakabadai.pdf,,high,
79,大字宮崎1451番地の82,寒田わかば台73,寒田わかば台,10,12,soudawakabadai.pdf,,high,
80,大字宮崎1451番地の83,寒田わかば台74号,寒田わかば台,10,13,soudawakabadai.pdf,,high,
81,大字宮崎1451番地の84,寒田わかば台75号,寒田わかば台,10,1,soudawakabadai.pdf,,high,
82,大字宮崎1451番地の85,寒田わかば台76号,寒田わかば台,10,7,soudawakabadai.pdf,,high,
83,大字宮崎1451番地の86,寒田わかば台77号,寒田わかば台,10,6,soudawakabadai.pdf,,high,
84,大字宮崎1451番地の87,寒田わかば台78号,寒田わかば台,10,5,soudawakabadai.pdf,,high,
85,大字宮崎1451番地の88,寒田わかば台79号,寒田わかば台,10,4,soudawakabadai.pdf,,high,
86,大字宮崎1451番地の90,寒田わかば台81号,寒田わかば台,10,2,soudawakabadai.pdf,,high,
87,大字宮崎1451番地の91,寒田わかば台82号,寒田わかば台,11,1,soudawakabadai.pdf,,high,
